"","Time","Year","Month","Day","Season","ClimScenario","Region","Biomass_Index_10thPercentile","Biomass_Index_Mean","Biomass_Index_90thPercentile"
"1911",2081-03-16,"2081","03","16","Spring","SSP1_26","GoM",4131.84700016787,225323.875939293,18962503.7597706
"1912",2081-07-16,"2081","07","16","Summer","SSP1_26","All",293839.425507747,12210595.4737294,1411767043.90031
"1913",2081-07-16,"2081","07","16","Summer","SSP1_26","GB",63335.1641849752,2973791.03590756,316747845.666768
"1914",2081-07-16,"2081","07","16","Summer","SSP1_26","GoM",23265.8611722607,1178038.24129207,119829444.860498
"1915",2081-10-16,"2081","10","16","Fall","SSP1_26","All",30053.078417108,1435368.16779247,128490846.987192
"1916",2081-10-16,"2081","10","16","Fall","SSP1_26","GB",7540.8765920327,363440.592747371,32986167.0944854
"1917",2081-10-16,"2081","10","16","Fall","SSP1_26","GoM",2352.16102786171,142393.394063535,14530877.9953918
"1918",2082-03-16,"2082","03","16","Spring","SSP1_26","All",67208.7777864241,2739254.52499537,247259066.346737
"1919",2082-03-16,"2082","03","16","Spring","SSP1_26","GB",17998.1442623492,797637.393598951,62482992.5118836
"1920",2082-03-16,"2082","03","16","Spring","SSP1_26","GoM",4072.69775751074,219137.788469135,20375372.0156616
"1921",2082-07-16,"2082","07","16","Summer","SSP1_26","All",293765.846408337,11513728.9875738,1339814953.94044
"1922",2082-07-16,"2082","07","16","Summer","SSP1_26","GB",60348.4906036298,2852442.26039821,316985814.581319
"1923",2082-07-16,"2082","07","16","Summer","SSP1_26","GoM",25008.9607965282,1137381.493091,116960881.900082
"1924",2082-10-16,"2082","10","16","Fall","SSP1_26","All",30377.8938119194,1398882.05418928,131291038.279758
"1925",2082-10-16,"2082","10","16","Fall","SSP1_26","GB",7652.3281637737,363868.581761618,36256025.0818674
"1926",2082-10-16,"2082","10","16","Fall","SSP1_26","GoM",2336.06905746698,142669.870824256,16310836.297734
"1927",2083-03-16,"2083","03","16","Spring","SSP1_26","All",70092.5028079903,2571021.32839557,250904536.581832
"1928",2083-03-16,"2083","03","16","Spring","SSP1_26","GB",17529.2716846993,790124.565816852,65094139.0761149
"1929",2083-03-16,"2083","03","16","Spring","SSP1_26","GoM",4291.44862767441,213855.041545236,20401646.3072413
"1930",2083-07-16,"2083","07","16","Summer","SSP1_26","All",308528.383422325,11069247.3892928,1396910815.2985
"1931",2083-07-16,"2083","07","16","Summer","SSP1_26","GB",64343.7529248137,2576882.64652394,333840321.33145
"1932",2083-07-16,"2083","07","16","Summer","SSP1_26","GoM",25086.9919078581,1037690.50566001,116485490.092491
"1933",2083-10-16,"2083","10","16","Fall","SSP1_26","All",32319.6446197211,1312872.39467014,127976721.137805
"1934",2083-10-16,"2083","10","16","Fall","SSP1_26","GB",7641.9952064193,346289.050348602,37589507.9176707
"1935",2083-10-16,"2083","10","16","Fall","SSP1_26","GoM",2245.18675717357,135341.217301873,16125345.0492584
"1936",2084-03-16,"2084","03","16","Spring","SSP1_26","All",67646.015961965,2377838.28222911,266345557.627736
"1937",2084-03-16,"2084","03","16","Spring","SSP1_26","GB",15870.8453541872,720758.165477031,66221555.66717
"1938",2084-03-16,"2084","03","16","Spring","SSP1_26","GoM",4217.92404007305,204331.017160529,21500493.9758078
"1939",2084-07-16,"2084","07","16","Summer","SSP1_26","All",304931.552608912,10482428.8783187,1316450150.40346
"1940",2084-07-16,"2084","07","16","Summer","SSP1_26","GB",63438.1633181705,2574753.36527133,318133662.683005
"1941",2084-07-16,"2084","07","16","Summer","SSP1_26","GoM",23802.140433459,965447.188075544,102479763.146239
"1942",2084-10-16,"2084","10","16","Fall","SSP1_26","All",33825.2113153853,1242574.67764984,126345571.183309
"1943",2084-10-16,"2084","10","16","Fall","SSP1_26","GB",7435.94267644592,329839.192463726,39284094.9254911
"1944",2084-10-16,"2084","10","16","Fall","SSP1_26","GoM",2278.93130806856,130233.269846059,17665492.7742873
"1945",2085-03-16,"2085","03","16","Spring","SSP1_26","All",67180.4021770346,2255244.52738864,276383258.370872
"1946",2085-03-16,"2085","03","16","Spring","SSP1_26","GB",15256.4166879937,681013.091889896,73545891.9853831
"1947",2085-03-16,"2085","03","16","Spring","SSP1_26","GoM",4235.08589424577,197003.389537091,23937982.7608522
"1948",2085-07-16,"2085","07","16","Summer","SSP1_26","All",292585.431775861,10279319.7973031,1270217098.79033
"1949",2085-07-16,"2085","07","16","Summer","SSP1_26","GB",58670.8597535034,2578262.05101733,330941716.426212
"1950",2085-07-16,"2085","07","16","Summer","SSP1_26","GoM",22076.0875140496,953252.833917821,111166752.965726
"1951",2085-10-16,"2085","10","16","Fall","SSP1_26","All",33811.1608391122,1291791.57829538,129532177.644043
"1952",2085-10-16,"2085","10","16","Fall","SSP1_26","GB",7376.74740067206,337415.976576926,37093741.6721836
"1953",2085-10-16,"2085","10","16","Fall","SSP1_26","GoM",2245.35729298142,131316.479195379,16549556.0199593
"1954",2086-03-16,"2086","03","16","Spring","SSP1_26","All",63021.895239525,2272976.19030074,275156003.65468
"1955",2086-03-16,"2086","03","16","Spring","SSP1_26","GB",14373.1332939012,688858.099087771,72118588.7520842
"1956",2086-03-16,"2086","03","16","Spring","SSP1_26","GoM",3959.70313996851,200900.747371869,23275649.5126786
"1957",2086-07-16,"2086","07","16","Summer","SSP1_26","All",288027.280322732,10546626.2190061,1244934822.28913
"1958",2086-07-16,"2086","07","16","Summer","SSP1_26","GB",61297.405852527,2713091.62826079,336181197.965356
"1959",2086-07-16,"2086","07","16","Summer","SSP1_26","GoM",23219.0149577086,961250.07080022,117704678.145316
"1960",2086-10-16,"2086","10","16","Fall","SSP1_26","All",32277.5638377312,1322261.32582551,120034146.226597
"1961",2086-10-16,"2086","10","16","Fall","SSP1_26","GB",6864.16775743748,327740.207660139,35659543.4710503
"1962",2086-10-16,"2086","10","16","Fall","SSP1_26","GoM",2052.04938699876,124555.345956701,15043891.2734736
"1963",2087-03-16,"2087","03","16","Spring","SSP1_26","All",65186.9835877391,2476039.89738924,267864429.223503
"1964",2087-03-16,"2087","03","16","Spring","SSP1_26","GB",15029.5373004884,742698.033937478,67476392.6220023
"1965",2087-03-16,"2087","03","16","Spring","SSP1_26","GoM",3898.06095078899,218072.825344375,22231100.4397818
"1966",2087-07-16,"2087","07","16","Summer","SSP1_26","All",275692.236017185,10512394.4659775,1160980210.7066
"1967",2087-07-16,"2087","07","16","Summer","SSP1_26","GB",60870.5137564941,2792667.39941686,314395507.613976
"1968",2087-07-16,"2087","07","16","Summer","SSP1_26","GoM",23106.2992840931,1051391.03052944,118558813.346391
"1969",2087-10-16,"2087","10","16","Fall","SSP1_26","All",31823.0067102177,1464235.02542017,119471815.794712
"1970",2087-10-16,"2087","10","16","Fall","SSP1_26","GB",6907.3352618992,347179.732228209,34740979.550949
"1971",2087-10-16,"2087","10","16","Fall","SSP1_26","GoM",2066.38262883744,144657.880964345,15287626.9420845
"1972",2088-03-16,"2088","03","16","Spring","SSP1_26","All",64205.4129030798,2466874.56912747,262817040.386947
"1973",2088-03-16,"2088","03","16","Spring","SSP1_26","GB",14794.6509961875,718567.425099447,72286620.6553832
"1974",2088-03-16,"2088","03","16","Spring","SSP1_26","GoM",4009.11155149135,220700.875690371,24156371.1560476
"1975",2088-07-16,"2088","07","16","Summer","SSP1_26","All",269268.347281817,11324459.276231,1106412713.75583
"1976",2088-07-16,"2088","07","16","Summer","SSP1_26","GB",61210.3782245345,2942048.60079341,314814356.105422
"1977",2088-07-16,"2088","07","16","Summer","SSP1_26","GoM",22193.1079816982,1074588.27647582,118471540.098017
"1978",2088-10-16,"2088","10","16","Fall","SSP1_26","All",31737.7821333904,1417752.7187603,124449192.047052
"1979",2088-10-16,"2088","10","16","Fall","SSP1_26","GB",6647.36368539875,330865.419419798,40337489.8779967
"1980",2088-10-16,"2088","10","16","Fall","SSP1_26","GoM",2128.8571540411,137536.920696391,17130692.0366923
"1981",2089-03-16,"2089","03","16","Spring","SSP1_26","All",63584.4630674246,2537340.00458065,261962045.714412
"1982",2089-03-16,"2089","03","16","Spring","SSP1_26","GB",15028.0966657529,729260.798136922,66974613.6690059
"1983",2089-03-16,"2089","03","16","Spring","SSP1_26","GoM",4053.66537921676,229900.479296609,22904965.1588518
"1984",2089-07-16,"2089","07","16","Summer","SSP1_26","All",282399.100634488,12151348.2303175,1154864115.60646
"1985",2089-07-16,"2089","07","16","Summer","SSP1_26","GB",64371.6226685872,3146141.87804743,335591272.479454
"1986",2089-07-16,"2089","07","16","Summer","SSP1_26","GoM",22283.618790536,1131077.28533596,126448872.906137
"1987",2089-10-16,"2089","10","16","Fall","SSP1_26","All",31783.328081495,1505328.95104396,130752256.82311
"1988",2089-10-16,"2089","10","16","Fall","SSP1_26","GB",6501.30142417495,341410.225755816,41326855.5556915
"1989",2089-10-16,"2089","10","16","Fall","SSP1_26","GoM",2212.65100480462,138347.780003887,16854377.2582748
"1990",2090-03-16,"2090","03","16","Spring","SSP1_26","All",60024.0403249761,2772240.0717482,264743592.149433
"1991",2090-03-16,"2090","03","16","Spring","SSP1_26","GB",15298.4651059263,755062.148613364,65139992.887111
"1992",2090-03-16,"2090","03","16","Spring","SSP1_26","GoM",4074.19996291219,226484.722060348,24799027.4522428
"1993",2090-07-16,"2090","07","16","Summer","SSP1_26","All",275063.640461593,13111895.7883011,1266081465.05518
"1994",2090-07-16,"2090","07","16","Summer","SSP1_26","GB",59621.9814476945,3303186.81236308,339892020.63403
"1995",2090-07-16,"2090","07","16","Summer","SSP1_26","GoM",20048.652717576,1231292.02314328,142620319.008937
"1996",2090-10-16,"2090","10","16","Fall","SSP1_26","All",30662.4635777007,1679610.54140454,144141921.204956
"1997",2090-10-16,"2090","10","16","Fall","SSP1_26","GB",6807.20354944373,366975.650088146,42950875.3104509
"1998",2090-10-16,"2090","10","16","Fall","SSP1_26","GoM",2455.50249377417,150827.827992333,18799957.5814787
"1999",2091-03-16,"2091","03","16","Spring","SSP1_26","All",61640.4323705442,3011725.56952364,287194463.280972
"2000",2091-03-16,"2091","03","16","Spring","SSP1_26","GB",17122.4485104953,795605.499911037,69157539.3921574
"2001",2091-03-16,"2091","03","16","Spring","SSP1_26","GoM",4471.50431243465,229479.516188415,27357952.1875641
"2002",2091-07-16,"2091","07","16","Summer","SSP1_26","All",273052.468660629,13757634.5836496,1328910733.13854
"2003",2091-07-16,"2091","07","16","Summer","SSP1_26","GB",59642.2624386341,3242655.25447413,352085732.434266
"2004",2091-07-16,"2091","07","16","Summer","SSP1_26","GoM",20132.1995293309,1256012.6309635,145486462.622495
"2005",2091-10-16,"2091","10","16","Fall","SSP1_26","All",29861.7149855746,1793544.62228698,150249015.89549
"2006",2091-10-16,"2091","10","16","Fall","SSP1_26","GB",6598.82647489491,382064.518442979,41826570.9142767
"2007",2091-10-16,"2091","10","16","Fall","SSP1_26","GoM",2383.35646593639,153188.181168047,18083466.4322219
"2008",2092-03-16,"2092","03","16","Spring","SSP1_26","All",60863.8331622373,3127994.71827514,293225888.432066
"2009",2092-03-16,"2092","03","16","Spring","SSP1_26","GB",17558.5345144528,841230.930114405,66433886.3955938
"2010",2092-03-16,"2092","03","16","Spring","SSP1_26","GoM",4479.56188865323,242615.559224965,26742370.1128229
"2011",2092-07-16,"2092","07","16","Summer","SSP1_26","All",275374.260188199,13890594.4906867,1294847774.70744
"2012",2092-07-16,"2092","07","16","Summer","SSP1_26","GB",61500.927795933,3248360.23500778,347757853.835631
"2013",2092-07-16,"2092","07","16","Summer","SSP1_26","GoM",19828.8389121487,1241818.46819859,150557592.71533
"2014",2092-10-16,"2092","10","16","Fall","SSP1_26","All",30713.6942990022,1820234.37726011,163078797.697895
"2015",2092-10-16,"2092","10","16","Fall","SSP1_26","GB",6667.65102407121,387449.47083704,47209602.0138302
"2016",2092-10-16,"2092","10","16","Fall","SSP1_26","GoM",2441.33413912773,151789.993283061,20198870.0986262
"2017",2093-03-16,"2093","03","16","Spring","SSP1_26","All",62264.3868599748,3206629.85040181,302249212.365121
"2018",2093-03-16,"2093","03","16","Spring","SSP1_26","GB",16823.7488443547,825353.180917246,67237429.1837287
"2019",2093-03-16,"2093","03","16","Spring","SSP1_26","GoM",4417.68492882316,235586.07180187,26873385.2196874
"2020",2093-07-16,"2093","07","16","Summer","SSP1_26","All",269838.752247308,14525804.6547636,1295340210.44085
"2021",2093-07-16,"2093","07","16","Summer","SSP1_26","GB",58076.654437419,3352818.12218191,336971507.655354
"2022",2093-07-16,"2093","07","16","Summer","SSP1_26","GoM",19241.5827009229,1295627.72194571,143652500.013295
"2023",2093-10-16,"2093","10","16","Fall","SSP1_26","All",32215.5357990104,1855147.60645655,167366252.588923
"2024",2093-10-16,"2093","10","16","Fall","SSP1_26","GB",7081.12191644834,426967.898938573,49036984.9898103
"2025",2093-10-16,"2093","10","16","Fall","SSP1_26","GoM",2660.08796088866,175759.430882338,21222630.7725764
"2026",2094-03-16,"2094","03","16","Spring","SSP1_26","All",59220.7687949887,3229870.47308532,314687340.503298
"2027",2094-03-16,"2094","03","16","Spring","SSP1_26","GB",15570.2528969003,841792.615423966,73424776.2058592
"2028",2094-03-16,"2094","03","16","Spring","SSP1_26","GoM",4404.63287177116,244237.694614354,28416013.3845787
"2029",2094-07-16,"2094","07","16","Summer","SSP1_26","All",266740.464940638,15069022.7065097,1289143966.04836
"2030",2094-07-16,"2094","07","16","Summer","SSP1_26","GB",58496.5606276898,3349749.64667617,341067849.610566
"2031",2094-07-16,"2094","07","16","Summer","SSP1_26","GoM",17859.6414583867,1220791.2468126,140078778.624194
"2032",2094-10-16,"2094","10","16","Fall","SSP1_26","All",33319.5052961186,1755412.62367682,175644014.54057
"2033",2094-10-16,"2094","10","16","Fall","SSP1_26","GB",7382.80374527581,402761.953930386,49883519.6130735
"2034",2094-10-16,"2094","10","16","Fall","SSP1_26","GoM",2847.59049066478,151766.763591107,21049853.7759174
"2035",2095-03-16,"2095","03","16","Spring","SSP1_26","All",60661.5072172433,3332116.55390238,320422990.789476
"2036",2095-03-16,"2095","03","16","Spring","SSP1_26","GB",16569.3786835953,877923.256713903,73293224.4559726
"2037",2095-03-16,"2095","03","16","Spring","SSP1_26","GoM",4651.71282514286,249464.633794459,27759087.8257915
"2038",2095-07-16,"2095","07","16","Summer","SSP1_26","All",254033.254627431,15433385.0602717,1340796110.47929
"2039",2095-07-16,"2095","07","16","Summer","SSP1_26","GB",59018.8689578802,3412711.80744682,331013822.389948
"2040",2095-07-16,"2095","07","16","Summer","SSP1_26","GoM",18585.3512461413,1261960.46693795,140571881.342001
"2041",2095-10-16,"2095","10","16","Fall","SSP1_26","All",31383.2597446429,1837971.16774442,172847504.074402
"2042",2095-10-16,"2095","10","16","Fall","SSP1_26","GB",6698.26434190339,420215.804229476,47645369.2474307
"2043",2095-10-16,"2095","10","16","Fall","SSP1_26","GoM",2729.37438073389,157937.133297316,19300730.1184104
"2044",2096-03-16,"2096","03","16","Spring","SSP1_26","All",57942.2960939572,3349846.94687964,325382492.52761
"2045",2096-03-16,"2096","03","16","Spring","SSP1_26","GB",16641.3995095804,902350.146774398,77901870.7474068
"2046",2096-03-16,"2096","03","16","Spring","SSP1_26","GoM",4769.26501363408,254410.153566476,29472395.38789
"2047",2096-07-16,"2096","07","16","Summer","SSP1_26","All",231256.895196462,16369783.2662172,1435505374.10538
"2048",2096-07-16,"2096","07","16","Summer","SSP1_26","GB",54454.0690086114,3486099.43601465,333342050.682446
"2049",2096-07-16,"2096","07","16","Summer","SSP1_26","GoM",16251.4439170963,1324209.54933232,146484852.615797
"2050",2096-10-16,"2096","10","16","Fall","SSP1_26","All",30304.7433247365,1812489.34076919,171093204.108572
"2051",2096-10-16,"2096","10","16","Fall","SSP1_26","GB",6265.06482991928,417630.233991354,47102182.0091579
"2052",2096-10-16,"2096","10","16","Fall","SSP1_26","GoM",2581.48859002033,166678.166312015,18994611.6837198
"2053",2097-03-16,"2097","03","16","Spring","SSP1_26","All",58140.6331678951,3313381.73145594,351802307.953364
"2054",2097-03-16,"2097","03","16","Spring","SSP1_26","GB",16269.9071982704,888706.801466582,83804990.3201261
"2055",2097-03-16,"2097","03","16","Spring","SSP1_26","GoM",4628.44827994234,262565.237947139,29184185.5195689
"2056",2097-07-16,"2097","07","16","Summer","SSP1_26","All",221329.048297776,16126889.3641441,1372494064.71828
"2057",2097-07-16,"2097","07","16","Summer","SSP1_26","GB",54804.0465997388,3415837.69923346,339837125.697033
"2058",2097-07-16,"2097","07","16","Summer","SSP1_26","GoM",16730.5293878098,1359909.47523961,149020452.526929
"2059",2097-10-16,"2097","10","16","Fall","SSP1_26","All",28221.1650319963,1789801.17432545,170123312.599552
"2060",2097-10-16,"2097","10","16","Fall","SSP1_26","GB",5749.41019008278,407201.948734053,46977492.8411198
"2061",2097-10-16,"2097","10","16","Fall","SSP1_26","GoM",2535.49660486957,165440.31115346,17064682.4691838
"2062",2098-03-16,"2098","03","16","Spring","SSP1_26","All",57797.9789855086,3268862.29000197,330124158.110905
"2063",2098-03-16,"2098","03","16","Spring","SSP1_26","GB",14670.6508223959,890597.907841699,84550733.6058406
"2064",2098-03-16,"2098","03","16","Spring","SSP1_26","GoM",4413.91150791492,272734.748202875,27978598.0388317
"2065",2098-07-16,"2098","07","16","Summer","SSP1_26","All",216689.138733292,16540203.9732694,1365329510.21916
"2066",2098-07-16,"2098","07","16","Summer","SSP1_26","GB",54732.7307734073,3537104.78171852,333697856.75576
"2067",2098-07-16,"2098","07","16","Summer","SSP1_26","GoM",16387.8470882808,1405080.10979416,154547431.150246
"2068",2098-10-16,"2098","10","16","Fall","SSP1_26","All",27698.6245050392,1768025.70523351,175946057.744567
"2069",2098-10-16,"2098","10","16","Fall","SSP1_26","GB",5885.09643873523,406174.190055101,48191894.6069513
"2070",2098-10-16,"2098","10","16","Fall","SSP1_26","GoM",2597.37770276439,169167.530787753,16833656.0074459
"2071",2099-03-16,"2099","03","16","Spring","SSP1_26","All",59876.6685637327,3363586.27739402,334359325.106101
"2072",2099-03-16,"2099","03","16","Spring","SSP1_26","GB",14567.0050564326,887974.192514621,86716415.2956863
